Creator_ID,Channel_Name,Handle,Platform,Category,Content_Type,Country,Followers,Avg_Views,Monthly_Views,Engagement_Rate,Nox_Score,Target_Age,Target_Gender,Estimated_CPM,Upload_Per_Month,Views_Trend_6M,Last_Upload_Date,Controversy_Flag,Ad_Content_Ratio,Risk_Score,Creator_Tier,Collab_Type_Pref,Created_At,Daily_Views,Thumbnail_URL,Channel_ID,Channel_URL
CR_YT_1444,도애니 DO animation,@yt_ucqgxgeb,YouTube,게임,e스포츠,Korea,480000,473933,8530794,6.34,2.7,18-34,Male,7681.0,4,유지,2026-04-11,확인필요,22,3.5,매크로,스폰서십,2026-06-13,227645,https://yt3.ggpht.com/ytc/AIdro_mO6ovynVeMIJDigk2gxbeV-egYHVyFky1C2TwQeEMoBX0=s240-c-k-c0x00ffffff-no-rj,UCqgxGebwwkoldbl3h7UoUiQ,https://www.youtube.com/channel/UCqgxGebwwkoldbl3h7UoUiQ
CR_YT_1445,비누TV,@yt_ucblispc,YouTube,게임,e스포츠,Korea,480000,175375,1753750,8.04,4.7,18-34,Male,6469.0,16,상승,2026-03-30,없음,30,4.7,매크로,제품리뷰,2026-06-13,43301,https://yt3.ggpht.com/xy_NPfdBZmopLvbD0TcF_yhYv3psaQeiYGSRkJCHem1ie5ZTPJNut0Qg4BbDczEnqfhBmjygpg=s240-c-k-c0x00ffffff-no-rj,UCbLispC1ydHSC_69kjZI6hw,https://www.youtube.com/channel/UCbLispC1ydHSC_69kjZI6hw
CR_YT_1446,자전거 읽어주는 남자,@yt_uckm0lri,YouTube,피트니스,헬스,Korea,480000,728476,5827808,1.24,4.6,25-44,Mixed,13885.0,16,상승,2026-03-09,없음,35,4.7,매크로,제품리뷰,2026-06-13,211515,https://yt3.ggpht.com/7NmpqxsMMc37XjaEb6O29KyvuiKUWTVqOSx8w04u6KytCs6lyfLiNDW_Qvk4JAZBWDCCMwuJ=s240-c-k-c0x00ffffff-no-rj,UCkM0LRI4Wi8nihg-IttEYHQ,https://www.youtube.com/channel/UCkM0LRI4Wi8nihg-IttEYHQ
CR_YT_1447,와나나,@yt_uc-5acdj,YouTube,엔터테인먼트,버라이어티,Korea,479000,489251,3914008,4.69,3.6,18-34,Mixed,7081.0,1,상승,2026-04-02,없음,17,4.0,매크로,PPL,2026-06-13,127609,https://yt3.ggpht.com/ytc/AIdro_m-EWNO311xFjAD55lkrnKbDfdxjaC8s2PJMx_lNINwy_Q=s240-c-k-c0x00ffffff-no-rj,UC-5acDjU6XFWu-__G17V_YQ,https://www.youtube.com/channel/UC-5acDjU6XFWu-__G17V_YQ
CR_YT_1448,해니 haeni beauty,@yt_ucchdhmd,YouTube,뷰티,메이크업,Korea,479000,150204,2853876,2.12,4.7,18-34,Female,13944.0,8,유지,2026-02-12,없음,11,5.0,매크로,제품리뷰,2026-06-13,128560,https://yt3.ggpht.com/Qvvcg7YUM3KJhElW05-AbcqvmwgTz4P4mo5hMgcaMdg71gr8CrqDLW1OYJN_-acUW6qpDZ0Iuw=s240-c-k-c0x00ffffff-no-rj,UCChdHmdkgTpk0iyuODYxJIw,https://www.youtube.com/channel/UCChdHmdkgTpk0iyuODYxJIw
CR_YT_1449,뭐랭하맨,@yt_uc6qi6gc,YouTube,엔터테인먼트,리액션,Korea,479000,888661,15995898,5.32,2.0,18-34,Mixed,3951.0,1,하락,2026-04-30,없음,19,4.0,매크로,브랜디드콘텐츠,2026-06-13,411179,https://yt3.ggpht.com/ytc/AIdro_lxaxs9iv_uU645UPBRbqWy5NBzE3F97IttY3MQpbauLT0=s240-c-k-c0x00ffffff-no-rj,UC6Qi6gcKP9VOHrIcFLtISmQ,https://www.youtube.com/channel/UC6Qi6gcKP9VOHrIcFLtISmQ
CR_YT_1450,역마살 로드,@yt_ucn2ca8t,YouTube,교육,강의,Korea,478000,370487,5557305,8.31,3.1,25-44,Mixed,13425.0,2,하락,2026-03-09,없음,18,4.5,매크로,스폰서십,2026-06-13,200485,https://yt3.ggpht.com/tzaTvAE8NGRM9c64u3SdZ0Xfi2rGL2bJ3yVqXsEBvebLDdcXH-PfbSEs-NK5PgssZdgE0ZhzeQ=s240-c-k-c0x00ffffff-no-rj,UCn2CA8ttdAvVLi_-xNh6GnQ,https://www.youtube.com/channel/UCn2CA8ttdAvVLi_-xNh6GnQ
CR_YT_1451,헬무비: Hell Movie,@yt_ucyuoojr,YouTube,엔터테인먼트,예능,Korea,478000,628019,10676323,8.19,4.6,18-34,Mixed,6236.0,4,하락,2026-04-21,없음,8,5.0,매크로,브랜디드콘텐츠,2026-06-13,261366,https://yt3.ggpht.com/SEqJKN83krQEF-2jn6IalyaRLfpBcdd68zNDtvIt6Mnv_Bqc__gw6JLwGeQKTH-jaDsAZMCu2L8=s240-c-k-c0x00ffffff-no-rj,UCYuOOjRoyXbhJHrN01yHOnA,https://www.youtube.com/channel/UCYuOOjRoyXbhJHrN01yHOnA
CR_YT_1452,ASTER MUSIC,@yt_uc3fpnb3,YouTube,엔터테인먼트,예능,Korea,478000,257558,3090696,0.92,3.4,18-34,Mixed,6276.0,16,하락,2026-04-29,없음,21,5.0,매크로,브랜디드콘텐츠,2026-06-13,92652,https://yt3.ggpht.com/ws6jnX1D5WMRtEigTc9JQCxOm6N1rtYbClf_RrRuZGDL8YunTcisu0WL8om6LJye8tuMhtxd=s240-c-k-c0x00ffffff-no-rj,UC3fPnB3ds2xBY1PTtgkCCYw,https://www.youtube.com/channel/UC3fPnB3ds2xBY1PTtgkCCYw
CR_YT_1453,아가리어터,@yt_ucfkawpv,YouTube,라이프스타일,일상,Korea,477000,566343,10760517,5.84,2.5,18-34,Mixed,2841.0,2,상승,2026-01-27,확인필요,9,3.0,매크로,PPL,2026-06-13,449666,https://yt3.ggpht.com/EO-wSaTfEiN2iqzgA-dMsLD3fI0e6zOJpytXLZpcLIXEWBgAzfk_iPNT9wIIEU8BeDtDg3WnqQ=s240-c-k-c0x00ffffff-no-rj,UCFkAwpvztBaAEzwyDimpDiA,https://www.youtube.com/channel/UCFkAwpvztBaAEzwyDimpDiA
CR_YT_1454,카페노예 jun,@yt_ucsr86kh,YouTube,라이프스타일,일상,Korea,477000,522302,9401436,4.66,4.9,18-34,Mixed,12531.0,2,하락,2026-04-20,없음,39,3.7,매크로,PPL,2026-06-13,261789,https://yt3.ggpht.com/ytc/AIdro_nN9oGpBEeMYvrb4uciBzNC0LYRQpwxkK6Gxs8_GaY2Rvo=s240-c-k-c0x00ffffff-no-rj,UCsr86khxLo3PUkMKDtvZDyw,https://www.youtube.com/channel/UCsr86khxLo3PUkMKDtvZDyw
CR_YT_1455,리씨네,@yt_ucfdj6zy,YouTube,엔터테인먼트,브이로그,Korea,475000,1106290,12169190,4.81,4.6,18-34,Mixed,10382.0,20,유지,2026-03-28,없음,37,4.2,매크로,브랜디드콘텐츠,2026-06-13,532326,https://yt3.ggpht.com/MLZdMPSgDO8_W7sg00uBCSlSY3OjSOL0p3V84K4tt2ltFeqAIzhEzgSsU8ggh44cv9bZ7T5-vg=s240-c-k-c0x00ffffff-no-rj,UCfDJ6zy3AZ1afT9FV0mwMOA,https://www.youtube.com/channel/UCfDJ6zy3AZ1afT9FV0mwMOA
CR_YT_1456,가오니의 메뉴판GAONI,@yt_ucj66ava,YouTube,엔터테인먼트,브이로그,Korea,475000,639386,7033246,4.1,4.2,18-34,Mixed,6716.0,8,상승,2026-01-16,없음,39,4.2,매크로,PPL,2026-06-13,258049,https://yt3.ggpht.com/ytc/AIdro_lwGX01n65-Xl5TCDJAi0g86Fu4tqfRSY9ahV8vd1GRVlI=s240-c-k-c0x00ffffff-no-rj,UCJ66AvaHJ2pHD_-AyUailuQ,https://www.youtube.com/channel/UCJ66AvaHJ2pHD_-AyUailuQ
CR_YT_1457,고양이산책,@yt_uca2lu4a,YouTube,라이프스타일,일상,Korea,475000,386597,5412358,4.47,4.7,18-34,Mixed,724.0,12,상승,2026-01-22,없음,14,5.0,매크로,PPL,2026-06-13,235010,https://yt3.ggpht.com/Fz_y_G3GzWLyXxkHwhraes7SurPwKq3ybnv68cs_AO-PdZQohUKj_3AgsyV1r11Zk-EjmInZuMU=s240-c-k-c0x00ffffff-no-rj,UCa2LU4aoi3Nr1cYLMnMFONw,https://www.youtube.com/channel/UCa2LU4aoi3Nr1cYLMnMFONw
CR_YT_1458,쿡쿡티비 Cook Cook TV,@yt_ucrlr4hl,YouTube,푸드,레시피,Korea,475000,420875,7575750,1.94,3.9,18-34,Mixed,6204.0,4,유지,2026-05-19,없음,15,5.0,매크로,제품리뷰,2026-06-13,325372,https://yt3.ggpht.com/USL5_gYAwJ0F5GNzmX90dkCi8DXcWjT5DXg6DyxneBMzyf2Hc2Rhhxblds3zCSYk1_cUTh9T6lQ=s240-c-k-c0x00ffffff-no-rj,UCRLr4hLUeDQlV1WoR-6GJuQ,https://www.youtube.com/channel/UCRLr4hLUeDQlV1WoR-6GJuQ
CR_YT_1459,홍윤화 김민기 꽁냥꽁냥,@yt_ucfdyure,YouTube,엔터테인먼트,예능,Korea,474000,141065,2115975,5.99,3.2,18-34,Mixed,11666.0,2,상승,2026-03-25,없음,9,4.5,매크로,브랜디드콘텐츠,2026-06-13,95637,https://yt3.ggpht.com/UGeou1OilvvTwOgsNuDk4bcViCpstBb5RjmoKRFiCslfq8c4R1f_tBrcZbmt7H-fTSC7iurfwQ=s240-c-k-c0x00ffffff-no-rj,UCfdYUREZlc8p5p2hXX8YD7Q,https://www.youtube.com/channel/UCfdYUREZlc8p5p2hXX8YD7Q
CR_YT_1460,살림남 The Life,@yt_uckewste,YouTube,뷰티,메이크업,Korea,474000,484429,8235293,4.15,3.8,18-34,Female,11702.0,1,유지,2026-06-09,없음,40,3.2,매크로,PPL,2026-06-13,268621,https://yt3.ggpht.com/WrJBPrtpHgCFZRzuXuYS2Nmng_oaBmj3nvIg6RNnAEYuEDJ4AIMFgrUwqRQWdZTEcf3KhGh6=s240-c-k-c0x00ffffff-no-rj,UCkEWsTetbUuGDg_O1S5UVBg,https://www.youtube.com/channel/UCkEWsTetbUuGDg_O1S5UVBg
CR_YT_1461,나도나도DoDo,@yt_uch5swfp,YouTube,라이프스타일,브이로그,Korea,473000,260631,4430727,6.77,4.6,18-34,Mixed,1048.0,2,유지,2026-05-19,없음,13,4.5,매크로,PPL,2026-06-13,159402,https://yt3.ggpht.com/ytc/AIdro_lixsv0N1PDzftV_g4PUQw3gMPo7xQnbH7Xan1Uz2a4yMk=s240-c-k-c0x00ffffff-no-rj,UCh5Swfph2irzVHOoxwT8EQA,https://www.youtube.com/channel/UCh5Swfph2irzVHOoxwT8EQA
CR_YT_1462,TVING SPORTS,@yt_uc8jtqf7,YouTube,피트니스,다이어트,Korea,473000,140758,1970612,5.29,4.1,25-44,Mixed,4823.0,12,하락,2026-01-22,없음,23,5.0,매크로,제품리뷰,2026-06-13,90812,https://yt3.ggpht.com/o-lu5v2BlCbPxbHLpbnO_PGedFB3RjU63t02B7eHlU6AgRqoZssrnVhKIbnCQEsSkrC1yCIg2kc=s240-c-k-c0x00ffffff-no-rj,UC8JtQf77wqhVpOQ8Cze8JjA,https://www.youtube.com/channel/UC8JtQf77wqhVpOQ8Cze8JjA
CR_YT_1463,GO지승,@yt_uc32bc-6,YouTube,뷰티,메이크업,Korea,473000,274739,3296868,5.51,3.5,18-34,Female,6900.0,20,유지,2026-05-20,없음,7,5.0,매크로,제품리뷰,2026-06-13,103603,https://yt3.ggpht.com/Vx7rjvs8SLsI9CKhK1qg7xpbOelAMZwDnhShQqrGogQnZQq4T1C9wOZSf6hTAoM3MowmilA4fQ=s240-c-k-c0x00ffffff-no-rj,UC32Bc-64lV0NTREsbdbWacg,https://www.youtube.com/channel/UC32Bc-64lV0NTREsbdbWacg
CR_YT_1464,쫑알쫑알 똘똘이TV · Toritori,@yt_uc1kylei,YouTube,엔터테인먼트,브이로그,Korea,473000,901639,12622946,4.32,3.6,18-34,Mixed,9426.0,16,유지,2026-06-07,확인필요,16,3.5,매크로,브랜디드콘텐츠,2026-06-13,426363,https://yt3.ggpht.com/lA5bmJGGgX_F9QXygPQwv27xsTq_RAabK8MhufR_HmgOOpCJ6e46gCFF87a9NpMXr3gNO8TcnA=s240-c-k-c0x00ffffff-no-rj,UC1KyleI8bKHeY-lnjM9YT1Q,https://www.youtube.com/channel/UC1KyleI8bKHeY-lnjM9YT1Q
CR_YT_1465,ProjectMoon Official,@yt_ucpqyr6h,YouTube,게임,e스포츠,Korea,473000,456852,4111668,5.81,3.4,18-34,Male,8359.0,12,하락,2026-05-10,없음,39,4.2,매크로,스폰서십,2026-06-13,164958,https://yt3.ggpht.com/ytc/AIdro_lOoh9z8JAXEIkYkpOo8Tm-g8HSMnchgqH77srGDxJ_PQ=s240-c-k-c0x00ffffff-no-rj,UCpqyr6h4RCXCEswHlkSjykA,https://www.youtube.com/channel/UCpqyr6h4RCXCEswHlkSjykA
CR_YT_1466,권혁수 감성,@yt_uc-tf6zl,YouTube,엔터테인먼트,리액션,Korea,472000,271816,4077240,1.73,4.5,18-34,Mixed,7662.0,4,상승,2026-04-13,없음,38,4.2,매크로,브랜디드콘텐츠,2026-06-13,163494,https://yt3.ggpht.com/ytc/AIdro_nFSQqrOzoxWQ5BFKmFD8k7QDf07ZVN4iKwOAISPPX8NQ=s240-c-k-c0x00ffffff-no-rj,UC-tf6zl3dN2oTpvdTnBKScA,https://www.youtube.com/channel/UC-tf6zl3dN2oTpvdTnBKScA
CR_YT_1467,이루의 마인크래프트,@yt_uc6af-sk,YouTube,게임,게임플레이,Korea,472000,757575,13636350,5.5,2.7,18-34,Male,10122.0,1,유지,2026-06-08,없음,22,4.0,매크로,스폰서십,2026-06-13,377438,https://yt3.ggpht.com/LnNpTFsDG_g-quBfG2gC62Xs52g3prQemRUuERRMkz-ihyJbpJzHlR08SB2LAkeIyIdZIjk8=s240-c-k-c0x00ffffff-no-rj,UC6aF-skLT_1X6cdPJxVJXxQ,https://www.youtube.com/channel/UC6aF-skLT_1X6cdPJxVJXxQ
CR_YT_1468,중카TV,@yt_uc7zsfbp,YouTube,테크,언박싱,Korea,471000,683030,8879390,5.05,2.1,25-44,Male,8356.0,1,유지,2026-03-06,없음,15,4.0,매크로,언박싱협찬,2026-06-13,349234,https://yt3.ggpht.com/XHouU9w8D_IrFr8N7g1NVjl8d-hbIsR3oq3nPsDYnvgB_m8ga7YgGjzARkJGtSEAIZCdGscA6w=s240-c-k-c0x00ffffff-no-rj,UC7zSFbp9Y3SOEEAh1PAmjgg,https://www.youtube.com/channel/UC7zSFbp9Y3SOEEAh1PAmjgg
CR_YT_1469,인공지능수학 깨봉,@yt_ucufmvgt,YouTube,교육,스터디,Korea,471000,60076,600760,3.65,3.8,25-44,Mixed,12321.0,2,유지,2026-06-12,없음,13,4.5,매크로,제품리뷰,2026-06-13,27113,https://yt3.ggpht.com/ytc/AIdro_mjElGENJtCUzaCeo4_jrxiDJrHWYJ5nUWmYoEyTqW7sVw=s240-c-k-c0x00ffffff-no-rj,UCufMvGtKg2hoTs0h1Ti5cxg,https://www.youtube.com/channel/UCufMvGtKg2hoTs0h1Ti5cxg
CR_YT_1470,"가은아 뭐하니 [ KANI, 蟹ちゃん]",@yt_uc0v9rmy,YouTube,라이프스타일,리뷰,Korea,471000,310408,3104080,6.41,4.5,18-34,Mixed,3722.0,20,상승,2026-03-29,없음,30,4.7,매크로,PPL,2026-06-13,121935,https://yt3.ggpht.com/hm4NYlMLZZOGaagIIyQEet9V5COdw0wv0UEmEw4iCGqFqI4otFZvtPGsbqfqRrAVQbu_nc8oTQ=s240-c-k-c0x00ffffff-no-rj,UC0v9RmyOEr-J8kuu95nQZZw,https://www.youtube.com/channel/UC0v9RmyOEr-J8kuu95nQZZw
CR_YT_1471,미라클TV,@yt_uclhwmfg,YouTube,게임,게임리뷰,Korea,470000,168463,2358482,1.14,4.0,18-34,Male,5399.0,4,유지,2026-04-10,없음,16,5.0,매크로,스폰서십,2026-06-13,64079,https://yt3.ggpht.com/ytc/AIdro_l-rrP5P_IcfDAE-o-iZU4Z_1q97-ABpB67Tr28yAGyVdo=s240-c-k-c0x00ffffff-no-rj,UCLHwMFguUxHVSk91vzicEJw,https://www.youtube.com/channel/UCLHwMFguUxHVSk91vzicEJw
CR_YT_1472,쵸쵸우,@yt_uczop3s1,YouTube,게임,게임리뷰,Korea,470000,77951,779510,1.87,4.8,18-34,Male,9315.0,2,유지,2026-05-10,없음,19,4.5,매크로,제품리뷰,2026-06-13,35806,https://yt3.ggpht.com/d8UJeYI3MJnbErYzF_7XZ7S6KydYe7yX8rgrMvQElLc5QOKXI1xCD0lnnD00oZwZ8bg8IEmVpQ=s240-c-k-c0x00ffffff-no-rj,UCzoP3s16B9hP7f_qIc6DReQ,https://www.youtube.com/channel/UCzoP3s16B9hP7f_qIc6DReQ
CR_YT_1473,김종호 쇼츠,@yt_ucnkvju0,YouTube,라이프스타일,일상,Korea,469000,553977,4985793,3.63,3.1,18-34,Mixed,14366.0,16,하락,2026-06-06,없음,36,4.2,매크로,PPL,2026-06-13,181475,https://yt3.ggpht.com/YYG6aquXn7M-kffKIj-jYaQqS5VMPzjKiltczXFPpZHRjXsoR0pkMgV0bihdjRT3KIcPplxTMI4=s240-c-k-c0x00ffffff-no-rj,UCnKVju0ZtvidQC5tIEOjuYg,https://www.youtube.com/channel/UCnKVju0ZtvidQC5tIEOjuYg
CR_YT_1474,어썸블리스 AwesomeBLISS,@yt_uc80zfrp,YouTube,피트니스,운동,Korea,469000,114204,1484652,6.68,2.9,25-44,Mixed,4946.0,4,하락,2026-01-29,확인필요,19,3.5,매크로,제품리뷰,2026-06-13,60830,https://yt3.ggpht.com/JDEnmQVLbnIEx5UT9txXAq8shNUCWBt66CKMLL4zw9uApmsK2FUGxPmJ7lNtgNy3_CIYGxnq=s240-c-k-c0x00ffffff-no-rj,UC80zFRpqbg1rmuQUbO6HABQ,https://www.youtube.com/channel/UC80zFRpqbg1rmuQUbO6HABQ
CR_YT_1475,Core-A Gaming,@yt_uct7njg_,YouTube,게임,게임리뷰,Korea,468000,281526,4222890,1.82,2.6,18-34,Male,4402.0,20,상승,2026-02-23,없음,26,4.7,매크로,스폰서십,2026-06-13,157556,https://yt3.ggpht.com/ytc/AIdro_nJTO8mPZ50ap5vnhmnDhqppR3DYY8G46S1GJVKnY7Mz24=s240-c-k-c0x00ffffff-no-rj,UCT7njg__VOy3n-SvXemDHvg,https://www.youtube.com/channel/UCT7njg__VOy3n-SvXemDHvg
CR_YT_1476,말량,@yt_ucisrvj5,YouTube,게임,게임플레이,Korea,467000,326797,4575158,3.1,3.4,18-34,Male,3641.0,4,상승,2026-04-18,없음,25,5.0,매크로,제품리뷰,2026-06-13,139589,https://yt3.ggpht.com/DKrOn9DBcO5-K90L_ZwmX966-00vHite85RBZr8jRfQA_-SoeSWOZrfFjyKdE8d02oVS1VzV=s240-c-k-c0x00ffffff-no-rj,UCIsrVj53L57rcLAPOre4Xhg,https://www.youtube.com/channel/UCIsrVj53L57rcLAPOre4Xhg
CR_YT_1477,무지개맛 Rainbow Flavor,@yt_uccr_wz0,YouTube,게임,e스포츠,Korea,467000,817518,12262770,8.1,2.3,18-34,Male,5101.0,20,상승,2026-02-08,없음,32,4.7,매크로,스폰서십,2026-06-13,494389,https://yt3.ggpht.com/ytc/AIdro_k-Hw_H-CzJrGyOQKWARuZihnz5CYV09mRkQInBAiBxehQ=s240-c-k-c0x00ffffff-no-rj,UCcR_wZ0zimC6UT8VO0KcS8Q,https://www.youtube.com/channel/UCcR_wZ0zimC6UT8VO0KcS8Q
CR_YT_1478,The Saturn Girl 🪐,@yt_ucq8tmxl,YouTube,엔터테인먼트,브이로그,Korea,467000,190861,3626359,6.92,2.9,18-34,Mixed,5631.0,20,유지,2026-06-01,확인필요,10,3.5,매크로,브랜디드콘텐츠,2026-06-13,157744,https://yt3.ggpht.com/1rIx4DzoDMXnu7FM5pp2hpWinsxcV09RoFgudMkv-aOrxWv3n7hAC_Qz5JJpjHMecyyk6fPHJA=s240-c-k-c0x00ffffff-no-rj,UCQ8TmXLWf1Ak268q6cMshLw,https://www.youtube.com/channel/UCQ8TmXLWf1Ak268q6cMshLw
CR_YT_1479,엣지EDGE,@yt_uc9n7pi1,YouTube,라이프스타일,리뷰,Korea,467000,208842,3341472,0.98,4.2,18-34,Mixed,5734.0,2,상승,2026-04-13,확인필요,35,2.7,매크로,브랜디드콘텐츠,2026-06-13,114837,https://yt3.ggpht.com/YIZHbo3hlj-a0vkAyLWMWz1QXY6usjYBpzNfbQU8QS5_wx6fEJLyMKVIhur9K7xrecc88uLNSAc=s240-c-k-c0x00ffffff-no-rj,UC9n7pI1ojiZPNzyc3aKlEAQ,https://www.youtube.com/channel/UC9n7pI1ojiZPNzyc3aKlEAQ
CR_YT_1480,문방구TV,@yt_ucowj0ma,YouTube,엔터테인먼트,브이로그,Korea,466000,335781,3357810,7.98,3.7,18-34,Mixed,14355.0,20,하락,2026-05-18,없음,32,4.7,매크로,PPL,2026-06-13,148093,https://yt3.ggpht.com/fYmHQhgjlU1vcAD7Ic90RoRFLasna92rh0gOE85356LDGe6056PCbyHE0SqYMcOgTm_-R-kB=s240-c-k-c0x00ffffff-no-rj,UCOWJ0MAhLuZyCJ0EoTAUJUA,https://www.youtube.com/channel/UCOWJ0MAhLuZyCJ0EoTAUJUA
CR_YT_1481,Drawing Hands (Jeon Sookyoung),@yt_ucq-ju-f,YouTube,뷰티,뷰티리뷰,Korea,466000,170988,2564820,7.4,2.4,18-34,Female,14756.0,16,유지,2026-05-31,없음,26,4.7,매크로,PPL,2026-06-13,76574,https://yt3.ggpht.com/ytc/AIdro_n95zNBqf_vnCKUGiqAWlbU909OeFPAIE_VPmmN_dK3Gw=s240-c-k-c0x00ffffff-no-rj,UCQ-Ju-faRRBXsSgsR2lH6cw,https://www.youtube.com/channel/UCQ-Ju-faRRBXsSgsR2lH6cw
CR_YT_1482,1등미디어,@yt_uckg-bpd,YouTube,엔터테인먼트,예능,Korea,465000,240673,3369422,6.87,3.0,18-34,Mixed,2369.0,16,하락,2026-04-20,없음,23,5.0,매크로,브랜디드콘텐츠,2026-06-13,154451,https://yt3.ggpht.com/_vHv6aaN2OtnH6A8BYj_Yjh7958t_PgDK5rXLvEFD3zVYWeVWbPE-eT5tsTEwwcpJA10DGpM3IY=s240-c-k-c0x00ffffff-no-rj,UCkG-Bpd44jV22xkAhzo0n9g,https://www.youtube.com/channel/UCkG-Bpd44jV22xkAhzo0n9g
CR_YT_1483,여단오_yeodano,@yt_uc9lvaan,YouTube,라이프스타일,리뷰,Korea,465000,824372,10716836,7.96,2.0,18-34,Mixed,4949.0,1,상승,2026-01-19,없음,7,4.0,매크로,PPL,2026-06-13,256409,https://yt3.ggpht.com/ytc/AIdro_nLv-iuMBmeHrQEN6ZT59JGe23nmjDkI9_Mq9OWUacmTkg=s240-c-k-c0x00ffffff-no-rj,UC9lvAaNolKlm-uTNqvZYi4A,https://www.youtube.com/channel/UC9lvAaNolKlm-uTNqvZYi4A
CR_YT_1484,남욱이의 욱기는 일상 KNW,@yt_uciu2ghn,YouTube,엔터테인먼트,버라이어티,Korea,465000,203539,2238929,7.52,4.6,18-34,Mixed,13093.0,20,상승,2026-03-24,없음,12,5.0,매크로,브랜디드콘텐츠,2026-06-13,59092,https://yt3.ggpht.com/ytc/AIdro_nbBX8dI8KrJqGIgRYDu5a4ER3RAXWAym5lhObJ988n1tU=s240-c-k-c0x00ffffff-no-rj,UCIU2ghnE-3MMhLTlh_7hzZQ,https://www.youtube.com/channel/UCIU2ghnE-3MMhLTlh_7hzZQ
CR_YT_1485,필름에빠지다,@yt_ucjfthte,YouTube,엔터테인먼트,리액션,Korea,464000,395683,5143879,4.67,3.9,18-34,Mixed,10389.0,8,유지,2026-05-14,없음,40,4.2,매크로,PPL,2026-06-13,177698,https://yt3.ggpht.com/ytc/AIdro_n67t5ge_oPNVz8QtrrQkVUv6EXlEdpFj1HQwBrZcqTdbo=s240-c-k-c0x00ffffff-no-rj,UCJfthTE-ACoZJPVgwyw_hsw,https://www.youtube.com/channel/UCJfthTE-ACoZJPVgwyw_hsw
CR_YT_1486,프제짱 PzZZang,@yt_uchd2kf1,YouTube,게임,게임플레이,Korea,464000,116661,1866576,3.59,3.9,18-34,Male,14465.0,16,상승,2026-06-13,없음,36,4.2,매크로,스폰서십,2026-06-13,70421,https://yt3.ggpht.com/iS863d0nX9p5ZPa5JzYXzxNeFx_afHmvjNBnCYai0Jnnpkbpbnbh6syturGJU0ZxsQLSrz3iQw=s240-c-k-c0x00ffffff-no-rj,UChD2kf1XO2sxR4t4s_oPPMA,https://www.youtube.com/channel/UChD2kf1XO2sxR4t4s_oPPMA
CR_YT_1487,침착맨 원본 박물관,@yt_ucewitub,YouTube,엔터테인먼트,리액션,Korea,463000,126397,2527940,8.1,3.9,18-34,Mixed,12766.0,2,상승,2026-02-23,없음,5,4.5,매크로,PPL,2026-06-13,85001,https://yt3.ggpht.com/UbQKBZo90ej_FI_Rvps-n05TFPKEXiUz3QHYdGPsq58PxxN6DYZGHkfnZ-wDyZUL1fo-sW3k=s240-c-k-c0x00ffffff-no-rj,UCewitUbsXnyjvJjGgxa0IYw,https://www.youtube.com/channel/UCewitUbsXnyjvJjGgxa0IYw
CR_YT_1488,쑈옷,@yt_uc2pcyp-,YouTube,엔터테인먼트,버라이어티,Korea,463000,1248407,11235663,6.94,2.5,18-34,Mixed,3261.0,12,상승,2026-06-05,없음,11,5.0,매크로,브랜디드콘텐츠,2026-06-13,400019,https://yt3.ggpht.com/Qh7jJWDsPJD6KCN3BUUvl3JomFa0ArSJ4ICvFbET6XaqXhiioUa4YYb_vZvaZw9pwbJ32nrA=s240-c-k-c0x00ffffff-no-rj,UC2PCyP-r5Lw3eCXHjhSthLA,https://www.youtube.com/channel/UC2PCyP-r5Lw3eCXHjhSthLA
CR_YT_1489,바른건강,@yt_uckart3b,YouTube,엔터테인먼트,버라이어티,Korea,463000,40634,406340,5.66,3.9,18-34,Mixed,11205.0,12,상승,2026-03-09,확인필요,10,3.5,매크로,PPL,2026-06-13,17812,https://yt3.ggpht.com/HAc4zyTc8ZbChmWsoiXTC5WbjbIxy7ZpTOnxyIW82AEvht74EFxwcz1CWK2V2riCo6Sz7z7A_u8=s240-c-k-c0x00ffffff-no-rj,UCkARt3BEOlHCNtLPVuKZgQA,https://www.youtube.com/channel/UCkARt3BEOlHCNtLPVuKZgQA
CR_YT_1490,주펄,@yt_ucfsyerb,YouTube,라이프스타일,리뷰,Korea,463000,111856,1677840,6.24,3.4,18-34,Mixed,7339.0,1,하락,2026-04-27,없음,39,3.2,매크로,PPL,2026-06-13,45419,https://yt3.ggpht.com/Dk0mY3xo-rX6ABOtskU8FluYog0S2A6kj9evdCKjfg7GIRHOWrAQzUzIWF3btdHdPXEmCKYRDg=s240-c-k-c0x00ffffff-no-rj,UCFsyeRb-ShbdPQ2azhd6-fg,https://www.youtube.com/channel/UCFsyeRb-ShbdPQ2azhd6-fg
CR_YT_1491,KBO,@yt_ucovz66y,YouTube,피트니스,다이어트,Korea,462000,42727,427270,7.7,3.4,25-44,Mixed,5766.0,4,유지,2026-04-08,없음,21,5.0,매크로,제품리뷰,2026-06-13,17814,https://yt3.ggpht.com/B9wwsvK3jRoF7LIVQbFXaokckRPv8zSOzz-ygpFI9jawrJkjfRvg1_rpen7Mi95ZbvJUqd4U5w=s240-c-k-c0x00ffffff-no-rj,UCoVz66yWHzVsXAFG8WhJK9g,https://www.youtube.com/channel/UCoVz66yWHzVsXAFG8WhJK9g
